Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Khaman Maluach 2024 Bowman Chrome University #46 Green Shimmer Refractor (1st)","Raw","-83.31","-$4.99","$5.99","$1.00 (01/24/2026)","$2.69","$0.99","$9.99","0.00","107","$287.98"
"Toumani Camara 2023 Prizm #164 Pulsar","Raw","-83.31","-$4.99","$5.99","$1.00 (08/28/2025)","$4.53","$1.00","$7.00","-40.00","6","$27.17"
"Tee Higgins 2020 Certified #110 Mirror Orange","Raw","-83.31","-$4.99","$5.99","$1.00 (12/08/2025)","$6.89","$1.00","$13.00","0.00","7","$48.26"
"Dalton Knecht 2024 Select #91 Concourse Red Cracked Ice","Raw","-83.31","-$4.99","$5.99","$1.00 (01/20/2026)","$1.60","$0.99","$5.99","0.00","19","$30.49"
"Bryce Young 2023 Select #NMB-BYO Select Numbers - Silver","Raw","-83.31","-$4.99","$5.99","$1.00 (01/27/2026)","$2.31","$0.99","$5.99","0.00","6","$13.86"
"Bub Carrington 2024 Optic #273 Holo","Raw","-83.31","-$4.99","$5.99","$1.00 (01/11/2026)","$1.70","$0.99","$5.99","0.00","32","$54.45"
"Michael Penix Jr. 2024 Phoenix #RR-MPJ Rookie Rising","Raw","-83.31","-$4.99","$5.99","$1.00 (01/21/2026)","$1.89","$0.99","$22.00","0.00","124","$234.04"
"Jalen Duren 2022 Select #98 Concourse Scope","Raw","-83.31","-$4.99","$5.99","$1.00 (01/25/2026)","$4.00","$1.00","$7.00","-33.33","10","$39.98"
"Nikola Topic 2024 Prizm #230 China Variation","Raw","-83.31","-$4.99","$5.99","$1.00 (01/31/2026)","$8.21","$0.99","$35.00","0.00","28","$229.97"
"Kamilla Cardoso 2024 Select WNBA #33 Concourse Red & Blue","Raw","-83.31","-$4.99","$5.99","$1.00 (12/10/2025)","$2.75","$1.00","$5.99","-33.33","6","$16.49"
"Emeka Egbuka 2025 Origins #146 Holo Red","Raw","-83.31","-$24.95","$29.95","$5.00 (01/06/2026)","$18.64","$5.00","$29.95","0.00","8","$149.14"
"Tommy DeVito 2023 Optic #280 Purple Shock","Raw","-83.31","-$4.99","$5.99","$1.00 (01/20/2026)","$2.00","$0.99","$6.00","-78.92","39","$77.83"
"Zay Flowers 2023 Optic #210 Rocket","Raw","-83.29","-$19.99","$24.00","$4.01 (01/22/2026)","$20.25","$4.01","$30.00","-57.14","6","$121.50"
"Bronny James Jr. 2024 Prizm #243 Blue Wave","Raw","-83.29","-$63.30","$76.00","$12.70 (02/05/2026)","$42.62","$2.50","$76.00","0.00","27","$1150.83"
"Justin Fields 2021 Prizm #334 Lazer","Raw","-83.29","-$12.48","$14.99","$2.50 (01/22/2026)","$11.71","$0.99","$24.90","-41.10","43","$503.45"
"Amen Thompson 2023 Donruss #206 Holo Green Laser","Raw","-83.29","-$4.98","$5.98","$1.00 (02/05/2026)","$3.07","$0.99","$13.50","-29.75","170","$522.06"
"Malik Nabers 2024 Topps Signature Class #F-7 Fluidity","Raw","-83.29","-$29.15","$35.00","$5.85 (02/05/2026)","$8.80","$0.99","$80.00","0.00","390","$3433.83"
"Dalton Knecht 2024 Prizm #238 Blue Ice","Raw","-83.28","-$124.50","$149.50","$25.00 (12/10/2025)","$47.46","$15.73","$149.50","0.00","19","$901.80"
"Cody Williams 2024 Prizm #232 White","Raw","-83.28","-$57.27","$68.77","$11.50 (01/18/2026)","$20.41","$3.80","$75.88","0.00","25","$510.16"
"Michael Penix Jr. 2024 Prizm Deca #16 Red","Raw","-83.28","-$249.00","$299.00","$50.00 (01/05/2026)","$144.65","$33.50","$300.00","0.00","44","$6364.80"
"Keon Coleman 2024 Prizm #362 Red","Raw","-83.27","-$52.26","$62.76","$10.50 (01/25/2026)","$55.33","$10.50","$110.00","400.00","10","$553.27"
"Cedric Tillman 2023 Prizm #321 Black & White Checker","Raw","-83.25","-$8.32","$10.00","$1.68 (01/19/2026)","$10.41","$1.29","$40.00","-66.67","13","$135.28"
"Jordan Travis 2024 Prizm #359 Disco","Raw","-83.25","-$4.97","$5.97","$1.00 (01/01/2026)","$5.37","$0.99","$17.00","144.74","186","$999.44"
"Jaylen Wells 2024 Mosaic #260 NBA Debut - Gold","Raw","-83.24","-$86.90","$104.40","$17.50 (01/26/2026)","$81.03","$17.50","$104.49","0.00","8","$648.24"
"Tracy McGrady 2000 Fleer Ultra #165 Gold Medallion","Raw","-83.23","-$11.17","$13.42","$2.25 (01/28/2026)","$5.24","$0.99","$13.42","55.56","14","$73.38"
"LeBron James 2021 Mosaic #4 Overdrive","Raw","-83.23","-$10.82","$13.00","$2.18 (01/13/2026)","$9.92","$2.18","$19.32","-29.41","12","$119.10"
"Mikal Bridges 2018 Prizm Mosaic #74 Base","Raw","-83.23","-$7.89","$9.48","$1.59 (12/12/2025)","$5.51","$1.00","$9.48","-66.67","5","$27.54"
"Jared McCain 2024 Select #1 Color Wheel","Raw","-83.23","-$228.25","$274.25","$46.00 (12/29/2025)","$178.52","$36.00","$340.00","0.00","11","$1963.75"
"Matas Buzelis 2024 Mosaic #257 NBA Debut - Honeycomb","Raw","-83.22","-$253.00","$304.00","$51.00 (01/12/2026)","$90.07","$42.00","$304.00","0.00","17","$1531.14"
"Paul Pressey 1986 Fleer #88 Base","Raw","-83.22","-$7.49","$9.00","$1.51 (02/06/2026)","$5.51","$0.99","$20.00","21.30","205","$1129.44"
"Dylan Harper 2025 Topps Now Draft #D2 Base (Print Run: 11,207)","Raw","-83.22","-$4.91","$5.90","$0.99 (01/27/2026)","$4.41","$0.99","$12.88","0.00","130","$572.82"
"Rashee Rice 2023 Select #132 Premier Level Blue","Raw","-83.22","-$4.91","$5.90","$0.99 (01/25/2026)","$7.04","$0.99","$20.00","0.00","18","$126.72"
"Shedeur Sanders 2023 Bowman Chrome University #16 Prospects - Fuchsia Mini-Diamond Refractor (1st)","Raw","-83.22","-$41.61","$50.00","$8.39 (12/17/2025)","$23.30","$8.39","$50.00","-45.45","6","$139.81"
"JJ McCarthy 2024 Prizm #18 Fireworks - Green","Raw","-83.21","-$4.91","$5.90","$0.99 (02/05/2026)","$3.31","$0.99","$24.99","700.00","608","$2014.90"
"Greg Rousseau 2021 Contenders #158 Rookie Ticket Auto Variation","Raw","-83.20","-$7.48","$8.99","$1.51 (01/15/2026)","$6.48","$1.51","$11.95","-5.88","16","$103.69"
"Tracy McGrady 2025 Topps Chrome #RS-13 Rock Stars","Raw","-83.20","-$90.11","$108.30","$18.19 (02/04/2026)","$41.74","$18.19","$143.50","0.00","88","$3673.08"
"Xavier Legette 2024 Donruss #323 Rated Rookie Autographs","Raw","-83.20","-$27.25","$32.75","$5.50 (01/18/2026)","$13.29","$2.25","$39.99","0.00","34","$452.00"
"Jaden McDaniels 2020 Prizm #277 Choice Blue Yellow Green","Raw","-83.20","-$12.48","$15.00","$2.52 (01/18/2026)","$8.49","$2.52","$15.00","0.00","8","$67.92"
"Haynes King 2025 Bowman Chrome University #CVA-HK Campus Visit Autographs","Raw","-83.20","-$104.00","$125.00","$21.00 (02/02/2026)","$60.78","$20.00","$125.00","0.00","17","$1033.25"
"Gabriel Davis 2020 Select #182 Premier Level","Raw","-83.20","-$4.16","$5.00","$0.84 (11/06/2025)","$3.85","$0.84","$19.50","80.00","9","$34.65"
"Alissa Pili 2024 Prizm WNBA #150 Rookie Variation - White Sparkle","Raw","-83.20","-$58.24","$70.00","$11.76 (12/08/2025)","$36.95","$11.76","$70.00","0.00","5","$184.76"
"Jayden Daniels 2024 Select #26 Concourse Black & Green Shock","Raw","-83.20","-$32.18","$38.68","$6.50 (02/04/2026)","$10.87","$0.99","$41.01","0.00","367","$3989.53"
"Tidjane Salaun 2024 Hoops #292 Tribute - Teal Explosion","Raw","-83.19","-$4.95","$5.95","$1.00 (01/11/2026)","$2.99","$0.99","$5.95","0.00","8","$23.90"
"Josh Downs 2023 Prizm #345 Neon Green Pulsar","Raw","-83.19","-$4.95","$5.95","$1.00 (12/29/2025)","$2.32","$0.99","$5.99","-78.90","23","$53.29"
"Amen Thompson 2023 Hoops Premium Stock #86 Pulsar","Raw","-83.19","-$4.95","$5.95","$1.00 (01/29/2026)","$3.03","$0.99","$5.95","0.00","6","$18.18"
"Braelon Allen 2024 Prizm #311 Red Sparkle","Raw","-83.18","-$7.07","$8.50","$1.43 (01/27/2026)","$6.97","$0.99","$20.00","0.00","17","$118.42"
"Zaccharie Risacher 2024 Select #289 Courtside Red Disco","Raw","-83.17","-$62.38","$75.00","$12.62 (12/28/2025)","$49.32","$12.62","$76.00","0.00","5","$246.62"
"Jerry Jeudy 2020 Phoenix #27 En Fuego","Raw","-83.17","-$62.38","$75.00","$12.62 (09/23/2025)","$33.62","$12.62","$75.00","150.00","5","$168.12"
"Patrick Mahomes II 2023 Contenders #2 Superstar","Raw","-83.17","-$29.10","$34.99","$5.89 (09/22/2025)","$23.12","$5.89","$34.99","-62.50","6","$138.72"
"Travis Hunter 2025 Donruss #301 Base","Raw","-83.16","-$5.54","$6.66","$1.12 (02/06/2026)","$2.52","$0.85","$22.50","0.00","663","$1668.30"
"Michael Penix Jr. 2024 Phoenix #229 Wave","Raw","-83.16","-$9.88","$11.88","$2.00 (10/14/2025)","$5.41","$1.15","$22.50","0.00","15","$81.15"
"Jayden Daniels 2024 Donruss #389 Press Proof Red","Raw","-83.15","-$25.90","$31.15","$5.25 (02/04/2026)","$18.52","$0.99","$42.50","45.95","540","$10000.25"
"Brian Thomas Jr. 2024 Optic #12 2014 Retro Series - Black Pandora","Raw","-83.15","-$449.00","$540.00","$91.00 (12/21/2025)","$300.43","$91.00","$540.00","0.00","5","$1502.16"
"Brian Thomas Jr. 2024 Mosaic #323 Pink Camo","Raw","-83.14","-$8.73","$10.50","$1.77 (01/31/2026)","$3.50","$0.99","$24.99","58.70","146","$511.55"
"Will Howard 2025 Origins #120 Base","Raw","-83.14","-$14.55","$17.50","$2.95 (02/05/2026)","$3.68","$0.99","$20.00","0.00","176","$648.37"
"Cedric Coward 2025 Topps Chrome #261 Red White & Blue Refractor","Raw","-83.14","-$19.54","$23.50","$3.96 (02/06/2026)","$6.85","$0.99","$32.00","0.00","184","$1260.45"
"Michael Penix Jr. 2024 Prizm #378 Silver","PSA 9","-83.14","-$96.13","$115.63","$19.50 (02/05/2026)","$53.76","$8.50","$146.50","0.00","429","$23064.62"
"Larry Fitzgerald 2008 Topps Chrome #TC86 Blue Refractor","Raw","-83.13","-$14.78","$17.78","$3.00 (12/07/2025)","$9.64","$3.00","$18.00","100.00","8","$77.12"
"Payton Pritchard 2020 Prizm #257 Base","Raw","-83.13","-$4.93","$5.93","$1.00 (02/02/2026)","$1.87","$0.83","$15.00","21.85","184","$344.95"
"Giannis Antetokounmpo 2020 Prizm #111 Pink Ice","Raw","-83.13","-$6.65","$8.00","$1.35 (01/07/2026)","$2.48","$0.99","$8.00","-8.33","11","$27.31"
"Ja Morant 2023 Prizm Deca #140 Orange","Raw","-83.13","-$33.25","$40.00","$6.75 (12/10/2025)","$15.50","$5.50","$40.00","-25.00","6","$93.01"
"Luka Doncic 2023 Crown Royale #7 Sno Globe - Red","Raw","-83.13","-$33.25","$40.00","$6.75 (05/31/2025)","$16.67","$6.50","$40.00","-45.45","6","$100.00"
"Reed Sheppard 2024 Hoops #233 Red Backs","Raw","-83.13","-$6.65","$8.00","$1.35 (01/19/2026)","$5.58","$1.35","$9.25","0.00","6","$33.49"
"Xavier Worthy 2024 Topps Resurgence #143 Navy Surge Refractor","Raw","-83.13","-$6.65","$8.00","$1.35 (12/09/2025)","$3.37","$0.99","$8.00","0.00","5","$16.85"
"Brock Purdy 2023 Optic #168 Pink Velocity","Raw","-83.12","-$34.48","$41.48","$7.00 (11/10/2025)","$27.25","$7.00","$63.75","-37.50","5","$136.23"
"Justin Herbert 2020 Prizm #325 Green","Raw","-83.12","-$40.73","$49.00","$8.27 (01/15/2026)","$37.13","$8.27","$63.99","6.45","33","$1225.15"
"Joe Milton III 2024 Prizm #354 Green","Raw","-83.11","-$6.54","$7.88","$1.33 (01/25/2026)","$6.80","$0.99","$25.00","538.71","198","$1346.24"
"Jayden Daniels 2024 Prestige #302 Base","PSA 9","-83.11","-$29.92","$36.00","$6.08 (02/01/2026)","$16.20","$1.00","$79.99","1666.67","53","$858.68"
"Victor Wembanyama 2025 Topps #195 Gold","Raw","-83.11","-$93.50","$112.50","$19.00 (02/05/2026)","$39.49","$10.50","$125.00","0.00","101","$3988.26"
"Trevor Etienne 2024 Bowman Chrome University #PA-TET Prospect Auto","PSA 9","-83.11","-$61.50","$74.00","$12.50 (06/12/2025)","$30.50","$12.50","$74.00","0.00","5","$152.50"
"Joe Milton III 2024 Phoenix #205 Lazer","Raw","-83.10","-$8.31","$10.00","$1.69 (01/23/2026)","$3.44","$0.99","$13.25","0.00","47","$161.80"
"Caleb Williams 2024 Zenith #1 The Shield","Raw","-83.10","-$147.50","$177.50","$30.00 (02/04/2026)","$53.69","$14.08","$177.50","0.00","59","$3167.43"
"JJ McCarthy 2024 Donruss #303 Optic Preview - Red Pandora","Raw","-83.10","-$59.00","$71.00","$12.00 (02/05/2026)","$49.99","$5.50","$86.77","-23.55","198","$9897.53"
"Bronny James Jr. 2024 Prizm #8 Emergent - Pink Pulsar","Raw","-83.09","-$51.60","$62.10","$10.50 (12/21/2025)","$30.71","$10.50","$99.99","0.00","8","$245.70"
"Michael Penix Jr. 2024 Zenith #9 Alphas","Raw","-83.09","-$82.26","$99.00","$16.74 (08/20/2025)","$56.13","$16.74","$99.00","0.00","9","$505.15"
"Pete Maravich 2021 Prizm #261 Red","Raw","-83.09","-$6.14","$7.39","$1.25 (09/25/2025)","$3.54","$1.25","$7.39","25.00","5","$17.68"
"Elic Ayomanor 2025 Origins #108 Red","Raw","-83.08","-$8.30","$9.99","$1.69 (01/26/2026)","$5.38","$0.99","$9.99","0.00","14","$75.26"
"Brian Thomas Jr. 2024 Select #91 Concourse Black & Green Shock","Raw","-83.08","-$4.91","$5.91","$1.00 (02/01/2026)","$2.07","$0.99","$8.50","0.00","115","$237.63"
"Zach Edey 2024 Optic #4 Red Hot Rookies - Blue","Raw","-83.08","-$27.00","$32.50","$5.50 (12/21/2025)","$12.37","$1.86","$39.00","0.00","9","$111.31"
"Bronny James Jr. 2024 Select #90 Concourse Green Tectonic","Raw","-83.07","-$11.04","$13.29","$2.25 (11/09/2025)","$4.26","$1.99","$13.29","0.00","6","$25.56"
"Michael Penix Jr. 2024 Select #80 Concourse Tri-Color","Raw","-83.07","-$73.60","$88.60","$15.00 (02/05/2026)","$30.48","$1.25","$88.60","0.00","41","$1249.77"
"Ladd McConkey 2024 Phoenix #RR-LMY Rookie Rising","Raw","-83.07","-$4.17","$5.02","$0.85 (12/28/2025)","$2.28","$0.85","$14.09","0.00","59","$134.46"
"Jeremy Sochan 2022 Hoops #HSR-JMS Hot Signatures Rookies","Raw","-83.07","-$12.46","$15.00","$2.54 (12/25/2025)","$15.69","$2.54","$29.99","-33.33","8","$125.53"
"Liam McNeeley 2024 Bowman U Now #6 Base (Print Run: 817)","PSA 10","-83.06","-$25.75","$31.00","$5.25 (12/23/2025)","$26.49","$2.02","$65.00","0.00","11","$291.36"
"Travis Hunter 2025 Origins #4 Blank Slate","Raw","-83.06","-$747.50","$900.00","$152.50 (12/01/2025)","$415.44","$152.50","$900.00","0.00","10","$4154.37"
"LeBron James 2025 Topps #150 Rainbow Foilboard","Raw","-83.06","-$12.45","$14.99","$2.54 (02/06/2026)","$4.04","$0.99","$20.50","0.00","123","$496.52"
"Reed Sheppard 2024 Prizm #9 Prizmania","Raw","-83.05","-$943.50","$1136.00","$192.50 (02/04/2026)","$591.41","$192.50","$1399.99","0.00","17","$10053.99"
"Jayson Tatum 2024 Mosaic #9 Storm Chasers","Raw","-83.05","-$14.70","$17.70","$3.00 (02/04/2026)","$6.97","$0.99","$22.40","0.00","54","$376.63"
"Donovan Clingan 2024 Prizm #9 Luck of the Lottery - Orange","Raw","-83.05","-$49.00","$59.00","$10.00 (01/27/2026)","$16.79","$3.25","$59.00","0.00","19","$318.95"
"Bo Nix 2024 Topps Signature Class #GA-4 Gridiron Ambassadors","Raw","-83.05","-$12.25","$14.75","$2.50 (02/05/2026)","$2.65","$0.99","$14.75","0.00","203","$537.53"
"JJ McCarthy 2024 Optic #235 Orange","Raw","-83.04","-$190.99","$229.99","$39.00 (01/25/2026)","$95.37","$17.50","$229.99","0.00","14","$1335.20"
"Jaxson Dart 2025 Phoenix #200 Base","Raw","-83.04","-$6.12","$7.37","$1.25 (02/06/2026)","$2.74","$0.99","$13.00","0.00","321","$879.39"
"Damian Lillard 2024 Prizm #5 Groovy","Raw","-83.03","-$51.38","$61.88","$10.50 (02/02/2026)","$24.40","$5.50","$61.88","0.00","61","$1488.65"
"Jayden Daniels 2024 Topps Chrome #H-8 Helix","Raw","-83.02","-$747.19","$900.00","$152.81 (11/20/2025)","$596.47","$152.81","$950.00","0.00","14","$8350.62"
"Cooper Flagg 2025 Topps Chrome #YQ-1 Youthquake","Raw","-83.02","-$41.51","$50.00","$8.49 (02/06/2026)","$11.10","$0.99","$50.00","0.00","657","$7295.67"
"Nico Iamaleava 2024 Bowman Chrome University Sapphire Edition #139 Base (1st)","Raw","-83.02","-$4.84","$5.83","$0.99 (01/04/2026)","$4.95","$0.99","$19.99","16.98","62","$307.03"
"Derik Queen 2025 Topps Chrome #263 Refractor","Raw","-83.01","-$41.50","$50.00","$8.50 (02/06/2026)","$13.12","$0.99","$50.00","0.00","540","$7082.40"
"Brock Bowers 2024 One #BS-BBS Blank Slate","Raw","-83.00","-$249.00","$300.00","$51.00 (12/27/2025)","$177.36","$51.00","$300.00","0.00","12","$2128.29"
"Jalen McMillan 2024 Topps Chrome #RA-JM Rookie Auto - Aqua Sonar Refractor","Raw","-83.00","-$20.75","$25.00","$4.25 (02/01/2026)","$12.38","$4.25","$30.00","0.00","24","$297.14"
"Ray Davis 2024 Optic #283 Rated Rookie Autographs","Raw","-83.00","-$41.50","$50.00","$8.50 (01/25/2026)","$12.72","$2.94","$50.00","0.00","50","$636.03"
"Marvin Harrison Jr. 2024 Topps Inception #I-6 Inaugurations","Raw","-83.00","-$41.50","$50.00","$8.50 (01/19/2026)","$22.59","$0.99","$50.00","0.00","22","$496.99"
"Nique Clifford 2025 Topps #NA-NC New Applicants Autographs","Raw","-83.00","-$41.50","$50.00","$8.50 (02/03/2026)","$13.80","$0.99","$50.00","0.00","72","$993.63"
"Jrue Holiday 2025 Topps #7 Golden Mirror Image Variation","Raw","-83.00","-$41.50","$50.00","$8.50 (01/30/2026)","$20.33","$7.26","$50.00","0.00","6","$121.98"
"Cam Reddish 2019 Donruss #12 Net Marvels","Raw","-83.00","-$6.64","$8.00","$1.36 (01/11/2026)","$7.15","$1.00","$17.81","0.00","11","$78.66"
"Jonathon Brooks 2024 Prizm #357 Black & White Checker","Raw","-83.00","-$20.75","$25.00","$4.25 (01/15/2026)","$6.10","$0.99","$25.00","0.00","36","$219.66"
"Xavier Worthy 2024 Select #224 Club Level Neon Green Shock","Raw","-83.00","-$20.75","$25.00","$4.25 (01/10/2026)","$6.70","$1.25","$25.00","0.00","22","$147.44"
"Bilal Coulibaly 2023 Donruss #28 Night Moves","Raw","-83.00","-$41.50","$50.00","$8.50 (12/21/2025)","$33.30","$8.50","$50.00","-50.00","12","$399.58"
"Ron Holland II 2024 Donruss #NDA-RHD Next Day","Raw","-83.00","-$12.45","$15.00","$2.55 (01/22/2026)","$14.28","$2.55","$30.00","0.00","12","$171.36"
"Hendon Hooker 2023 Optic #234 Rated Rookie Autographs - Red","Raw","-83.00","-$20.75","$25.00","$4.25 (11/30/2025)","$21.10","$1.25","$46.99","-50.00","5","$105.49"
"Zach Edey 2024 Select #280 Courtside Green Wave","Raw","-83.00","-$20.75","$25.00","$4.25 (12/28/2025)","$11.05","$4.25","$25.00","0.00","8","$88.40"
"Jalen Milroe 2025 Phoenix #9 Color Blast","Raw","-83.00","-$415.00","$500.00","$85.00 (02/06/2026)","$194.93","$85.00","$500.00","0.00","81","$15788.94"
"Cam Ward 2025 Mosaic #2 Light It Up - Mosaic","Raw","-83.00","-$41.49","$49.99","$8.50 (01/16/2026)","$10.55","$0.99","$49.99","0.00","12","$126.56"
"Bub Carrington 2024 Select #197 Premier Level White Sparkle","Raw","-83.00","-$41.49","$49.99","$8.50 (01/31/2026)","$20.80","$0.99","$56.50","0.00","11","$228.76"
"Chop Robinson 2024 Mosaic #321 Rookie Autographs - Blue","Raw","-82.99","-$20.74","$24.99","$4.25 (12/24/2025)","$13.45","$0.99","$24.99","71.43","12","$161.46"
"Jaylen Wright 2024 Mosaic #383 White","Raw","-82.99","-$20.74","$24.99","$4.25 (01/27/2026)","$19.15","$4.25","$40.00","66.67","5","$95.74"
"JJ McCarthy 2024 Select #134 Premier Level Blue","Raw","-82.99","-$100.00","$120.50","$20.50 (02/04/2026)","$83.70","$20.50","$139.50","0.00","40","$3347.97"
"Tetairoa McMillan 2024 Bowman Best University #30 Aqua Refractor","Raw","-82.98","-$9.12","$10.99","$1.87 (10/22/2025)","$5.21","$1.00","$10.99","160.00","13","$67.72"
"Jordan Travis 2022 Bowman Chrome University #31 Prospect Auto - Refractor (1st)","Raw","-82.98","-$19.50","$23.50","$4.00 (01/16/2026)","$11.19","$2.00","$23.50","-52.63","9","$100.75"
"Jalen Williams 2022 Select #167 Premier Level Red Wave","Raw","-82.98","-$6.63","$7.99","$1.36 (01/21/2026)","$5.18","$0.99","$10.00","60.00","16","$82.82"
"Kel'el Ware 2024 Prizm Black #156 White","Raw","-82.98","-$39.00","$47.00","$8.00 (02/02/2026)","$12.13","$3.25","$47.00","0.00","17","$206.27"
"Marcus Mariota 2015 Prizm #264 Base","Raw","-82.98","-$4.88","$5.88","$1.00 (01/08/2026)","$2.67","$0.99","$23.50","45.45","48","$128.00"
"Kris Murray 2023 Prizm #142 Multi Wave","Raw","-82.98","-$9.75","$11.75","$2.00 (12/23/2025)","$6.09","$2.00","$11.75","25.00","5","$30.43"
"JJ McCarthy 2024 Prizm Deca #203 Purple","Raw","-82.97","-$572.50","$690.00","$117.50 (12/22/2025)","$415.99","$112.50","$690.00","0.00","29","$12063.71"
"Garrett Nussmeier 2024 Bowman Chrome University #5 Blue Mini-Diamond Refractor (1st)","Raw","-82.97","-$20.70","$24.95","$4.25 (01/04/2026)","$15.00","$3.75","$24.95","8.33","13","$195.00"
"Michael Penix Jr. 2024 Donruss #308 Optic Preview - Pink","PSA 9","-82.96","-$63.05","$76.00","$12.95 (02/03/2026)","$18.41","$3.25","$76.00","0.00","143","$2633.06"
"Kyler Murray 2019 Donruss #302 Canvas","Raw","-82.96","-$4.82","$5.81","$0.99 (02/03/2026)","$4.97","$0.99","$20.50","-48.89","23","$114.32"
"Anthony Richardson 2024 Topps Signature Class #MG-39 Monarchs of the Game","Raw","-82.95","-$36.50","$44.00","$7.50 (12/17/2025)","$19.53","$5.60","$44.00","0.00","10","$195.33"
"Malik Nabers 2024 Optic #271 Red Mojo","Raw","-82.95","-$36.50","$44.00","$7.50 (01/24/2026)","$20.28","$6.50","$44.00","0.00","67","$1358.90"
"JJ McCarthy 2024 Prizm #18 Fireworks - No Huddle","Raw","-82.95","-$11.82","$14.25","$2.43 (02/04/2026)","$11.84","$1.25","$21.50","583.33","82","$970.78"
"Michael Jordan 1995 Upper Deck Collector's Choice #410 Checklist - Player's Club Platinum","Raw","-82.94","-$70.50","$85.00","$14.50 (12/11/2025)","$54.90","$14.50","$85.00","-16.67","5","$274.49"
"Jordan James 2024 Bowman Chrome University #PA-JJA Prospect Auto - Refractor (1st)","Raw","-82.94","-$17.01","$20.51","$3.50 (01/20/2026)","$11.30","$0.99","$20.51","-44.44","20","$226.08"
"Jalen Hurts 2020 Mosaic #222 Base","Raw","-82.93","-$4.81","$5.80","$0.99 (02/01/2026)","$3.91","$0.99","$24.99","25.59","476","$1863.34"
"Bucky Irving 2024 Prizm #316 Green Ice","Raw","-82.93","-$34.00","$41.00","$7.00 (02/03/2026)","$16.55","$5.50","$41.00","360.00","23","$380.72"
"Stephon Castle 2024 Prizm #4 Instant Impact - Blue Pulsar","Raw","-82.93","-$85.00","$102.50","$17.50 (12/16/2025)","$39.82","$13.50","$102.50","0.00","15","$597.33"
"JJ McCarthy 2024 Phoenix #CON-JMY Contours - Pandora","Raw","-82.93","-$67.17","$81.00","$13.83 (12/15/2025)","$31.56","$7.50","$81.00","0.00","15","$473.34"
"Zaccharie Risacher 2024 Select #379 Mezzanine Red Cracked Ice","Raw","-82.92","-$5.39","$6.50","$1.11 (12/14/2025)","$3.49","$1.11","$6.50","0.00","5","$17.46"
"Michael Penix Jr. 2024 Prizm #9 Color Blast","Raw","-82.92","-$2353.88","$2838.88","$485.00 (01/12/2026)","$2221.45","$485.00","$3057.00","28.57","9","$19993.09"
"Jeremiah Fears 2025 Topps #DD-37 The Daily Dribble - Gold Rainbow","Raw","-82.92","-$99.49","$119.99","$20.50 (11/23/2025)","$74.50","$20.50","$130.00","0.00","5","$372.49"
"Patrick Mahomes II 2020 Contenders Optic #EZ1 End Zone","Raw","-82.91","-$67.99","$82.00","$14.01 (12/21/2025)","$23.43","$10.50","$82.00","0.00","7","$164.01"
