Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Drake Maye 2024 Prizm #329 No Huddle","Raw","-8.12","-$19.00","$234.00","$215.00 (02/07/2026)","$231.60","$207.50","$260.00","0.00","5","$1158.00"
"Cameron Brink 2024 Prizm WNBA #7 Groovy","Raw","-8.14","-$0.29","$3.63","$3.33 (02/05/2026)","$3.17","$1.79","$4.25","500.00","6","$19.03"
"Sam Darnold 2018 Panini #306 Base","Raw","-8.14","-$0.31","$3.75","$3.44 (02/06/2026)","$4.65","$2.50","$9.50","-47.37","10","$46.54"
"Michael Penix Jr. 2025 Absolute #20 Kaboom! Horizontal","Raw","-8.15","-$26.38","$323.88","$297.50 (02/06/2026)","$314.62","$265.00","$330.00","-14.29","6","$1887.74"
"Shedeur Sanders 2025 Phoenix #21 Phoenician","Raw","-8.16","-$4.00","$49.00","$45.00 (02/05/2026)","$47.80","$41.00","$56.00","0.00","5","$239.00"
"Bo Nix 2025 Optic #20 Sunday Kings","Raw","-8.16","-$13.33","$163.33","$150.00 (02/07/2026)","$163.25","$150.00","$172.50","500.00","6","$979.50"
"Thurman Thomas 1989 Topps #45 Base","Raw","-8.17","-$0.13","$1.62","$1.49 (02/07/2026)","$2.13","$0.99","$5.29","55.56","14","$29.88"
"Bo Nix 2024 Topps Chrome #206 Base","Raw","-8.20","-$0.19","$2.32","$2.13 (02/07/2026)","$2.55","$1.25","$7.17","9.09","24","$61.31"
"Travis Kelce 2013 Topps Chrome #118 Base","Raw","-8.20","-$2.05","$25.00","$22.95 (02/07/2026)","$21.56","$16.45","$30.00","40.00","7","$150.90"
"Anthony Munoz 1982 Topps #51 Base","Raw","-8.26","-$0.54","$6.54","$6.00 (02/07/2026)","$5.46","$3.00","$8.09","-16.67","10","$54.58"
"VJ Edgecombe 2025 Topps Now #11 Base (Print Run: 17,761)","Raw","-8.31","-$0.35","$4.25","$3.90 (02/07/2026)","$4.54","$0.99","$5.95","-30.77","9","$40.87"
"Sam Darnold 2018 Prizm #PP-3 Premier Jerseys","Raw","-8.32","-$1.27","$15.27","$14.00 (02/05/2026)","$15.43","$14.00","$17.50","-68.42","6","$92.58"
"Cam Ward 2025 Mosaic #382 Green","Raw","-8.33","-$0.25","$3.00","$2.75 (02/07/2026)","$3.06","$1.76","$5.00","-20.00","8","$24.50"
"Bo Nix 2024 Prizm #309 Lazer","Raw","-8.33","-$1.50","$18.00","$16.50 (02/07/2026)","$23.28","$15.00","$35.99","5.00","21","$488.95"
"Bryce Young 2023 Prizm #311 Base","Raw","-8.33","-$0.13","$1.50","$1.38 (02/07/2026)","$1.51","$0.99","$2.76","45.45","16","$24.22"
"Caitlin Clark 2022 Bowman Best University #50 Refractor","PSA 10","-8.36","-$9.13","$109.13","$100.00 (02/02/2026)","$107.30","$90.00","$125.00","0.00","5","$536.50"
"Bo Nix 2024 Prizm #309 Silver","Raw","-8.38","-$5.14","$61.33","$56.20 (02/07/2026)","$60.14","$50.00","$70.00","-43.33","17","$1022.35"
"Brock Purdy 2022 Chronicles #213 Luminance Update","Raw","-8.39","-$0.13","$1.49","$1.36 (02/07/2026)","$5.72","$1.04","$24.80","-14.29","6","$34.34"
"Victor Wembanyama 2023 Prizm Monopoly #81 Purple Wave","Raw","-8.40","-$2.50","$29.75","$27.25 (02/07/2026)","$33.32","$18.50","$41.00","0.00","8","$266.54"
"LeBron James 2024 Optic #3 My House - Holo","Raw","-8.41","-$0.22","$2.62","$2.40 (02/07/2026)","$2.18","$0.99","$4.00","25.00","15","$32.73"
"Matthew Golden 2025 Optic #14 Uptowns","Raw","-8.43","-$17.50","$207.50","$190.00 (02/07/2026)","$195.12","$170.00","$222.50","10.00","11","$2146.34"
"Michael Jordan 1995 Skybox Premium #278 Electrified","PSA 9","-8.46","-$11.00","$130.00","$119.00 (02/07/2026)","$117.71","$100.00","$130.00","40.00","7","$824.00"
"Kon Knueppel 2025 Topps Chrome #VS-9 Voices","Raw","-8.47","-$0.29","$3.38","$3.09 (02/07/2026)","$3.24","$0.99","$9.99","-13.33","39","$126.17"
"VJ Edgecombe 2025 Topps #203 Pink Diamante Foil","Raw","-8.48","-$4.12","$48.62","$44.50 (02/04/2026)","$48.58","$30.00","$60.00","500.00","12","$582.93"
"CeeDee Lamb 2025 Donruss #9 Downtown","Raw","-8.49","-$30.43","$358.43","$328.00 (02/06/2026)","$357.76","$280.00","$404.00","-38.24","21","$7512.99"
"Michael Jordan 1998 Upper Deck #UDX UD Extra!","Raw","-8.50","-$0.25","$3.00","$2.75 (02/07/2026)","$2.47","$0.99","$3.00","12.50","9","$22.19"
"Michael Jordan 1991 Skybox #583 SkyMaster","PSA 9","-8.51","-$2.51","$29.50","$26.99 (02/06/2026)","$27.35","$18.28","$36.00","0.00","5","$136.77"
"Larry Bird 1990 Fleer #8 Base","Raw","-8.54","-$0.16","$1.91","$1.75 (02/06/2026)","$1.77","$1.25","$2.57","20.00","12","$21.22"
"Emmitt Smith 1990 Topps Traded #27T Base","PSA 9","-8.57","-$3.00","$35.00","$32.00 (02/06/2026)","$29.99","$24.50","$35.00","100.00","6","$179.95"
"Caleb Williams 2024 Phoenix #151 Lazer","Raw","-8.57","-$0.75","$8.75","$8.00 (02/07/2026)","$9.50","$7.00","$12.99","-30.77","9","$85.47"
"Victor Wembanyama 2023 Mosaic #282 City Edition - Reactive Blue","Raw","-8.62","-$1.44","$16.71","$15.27 (02/06/2026)","$17.31","$6.50","$23.00","100.00","8","$138.46"
"Tom Brady 2000 Pacific Crown Royale #2 Rookie Royalty","Raw","-8.63","-$8.20","$95.00","$86.80 (02/06/2026)","$124.99","$86.80","$190.42","400.00","5","$624.93"
"Ashton Jeanty 2025 Phoenix #6 Phoenician","Raw","-8.69","-$4.09","$47.09","$43.00 (02/03/2026)","$45.45","$40.00","$48.50","150.00","5","$227.27"
"Joe Burrow 2025 Optic #12 Uptowns","Raw","-8.70","-$26.67","$306.67","$280.00 (02/06/2026)","$287.23","$169.00","$320.00","0.00","13","$3733.99"
"Michael Jordan 1996 Topps Stadium Club #101 Base","Raw","-8.73","-$0.45","$5.18","$4.73 (02/07/2026)","$5.03","$4.73","$6.00","-36.36","7","$35.19"
"Drake Maye 2024 Prizm #RG-DME Rookie Gear - Neon Green Pulsar","Raw","-8.73","-$2.42","$27.67","$25.25 (02/07/2026)","$29.56","$11.00","$43.00","-8.00","23","$679.99"
"Caleb Williams 2024 Topps Signature Class #F-1 Fluidity","Raw","-8.75","-$1.84","$21.00","$19.16 (02/07/2026)","$19.09","$15.00","$24.99","-47.62","11","$209.97"
"Paolo Banchero 2025 Topps Chrome #GC-18 Glass Canvas","Raw","-8.75","-$7.00","$80.00","$73.00 (02/07/2026)","$79.43","$63.00","$100.00","-41.67","7","$555.99"
"Carnell Tate 2025 Prizm Draft Picks #68 Red Ice","Raw","-8.75","-$0.35","$4.00","$3.65 (02/06/2026)","$3.86","$3.50","$4.00","150.00","5","$19.30"
"Shedeur Sanders 2025 Prizm #302 Silver","Raw","-8.79","-$5.20","$59.20","$54.00 (02/07/2026)","$51.79","$38.00","$75.00","200.00","18","$932.18"
"Tre Johnson III 2025 Topps Chrome Sapphire Edition #256 Base","Raw","-8.80","-$4.40","$50.00","$45.60 (02/07/2026)","$39.55","$6.99","$51.00","500.00","12","$474.58"
"Larry Bird 1986 Fleer Sticker Base","Raw","-8.81","-$3.00","$34.00","$31.00 (02/07/2026)","$32.00","$26.00","$37.99","-40.00","6","$191.98"
"Michael Jordan 1991 Skybox #39 Base","Raw","-8.82","-$0.51","$5.84","$5.33 (02/07/2026)","$5.87","$1.00","$13.86","-35.48","20","$117.33"
"Will Howard 2025 Prizm #367 Silver","Raw","-8.84","-$5.20","$58.75","$53.55 (02/07/2026)","$55.25","$40.00","$65.00","27.27","14","$773.55"
"Luka Doncic 2018 Hoops #268 Base","PSA 10","-8.86","-$7.00","$79.00","$72.00 (02/06/2026)","$82.78","$67.00","$99.00","-40.00","9","$744.99"
"Jerry Rice 1986 Topps #161 Base","PSA 8","-8.86","-$25.73","$290.40","$264.66 (02/06/2026)","$273.01","$220.50","$405.00","140.00","12","$3276.14"
"Drake Maye 2024 Donruss #379 Base","PSA 9","-8.87","-$3.51","$39.50","$36.00 (02/07/2026)","$36.98","$22.50","$49.99","-12.50","21","$776.51"
"Jeremiah Fears 2025 Topps Chrome #257 X-Fractor","Raw","-8.89","-$0.40","$4.50","$4.10 (02/07/2026)","$5.07","$1.50","$20.00","207.69","120","$608.22"
"Arch Manning 2024 Prizm Draft Picks #192 Red Ice","Raw","-8.89","-$2.00","$22.49","$20.49 (02/06/2026)","$20.25","$16.50","$24.99","0.00","6","$121.48"
"Jayson Tatum 2017 Optic #198 Red & Yellow","Raw","-8.97","-$2.33","$26.00","$23.67 (02/06/2026)","$27.33","$16.00","$35.00","200.00","6","$164.00"
"Victor Wembanyama 2023 Prizm #3 Instant Impact","Raw","-8.98","-$0.44","$4.94","$4.50 (02/07/2026)","$5.98","$2.02","$17.50","-18.18","18","$107.71"
"Terry Cummings 1986 Fleer #20 Base","PSA 9","-9.00","-$4.50","$50.00","$45.50 (02/07/2026)","$48.00","$36.00","$55.00","500.00","6","$288.00"
"Michael Jordan 1988 Fleer #17 Base","PSA 7","-9.05","-$9.75","$107.75","$98.00 (02/06/2026)","$100.81","$70.00","$114.00","33.33","8","$806.50"
"Anfernee Simons 2018 Prizm #61 Silver","PSA 10","-9.06","-$2.99","$32.99","$30.00 (02/04/2026)","$33.00","$30.00","$35.00","400.00","5","$164.98"
"Travis Hunter 2025 Prizm #418 Rookie Variation - Silver","Raw","-9.08","-$1.14","$12.52","$11.38 (02/07/2026)","$13.24","$7.50","$23.00","-31.25","11","$145.66"
"Jayson Tatum 2025 Topps Chrome #RS-1 Rock Stars","Raw","-9.09","-$4.00","$44.00","$40.00 (02/06/2026)","$45.85","$32.77","$60.00","-20.00","8","$366.77"
"Tyler Shough 2025 Mosaic #273 Rookie Variation - Reactive Purple","Raw","-9.09","-$0.50","$5.50","$5.00 (02/07/2026)","$5.89","$4.00","$10.00","75.00","7","$41.25"
"Caleb Williams 2024 Donruss #327 Optic Preview - Pink","PSA 10","-9.09","-$8.50","$93.50","$85.00 (02/07/2026)","$81.72","$67.99","$95.00","18.18","13","$1062.32"
"Justin Jefferson 2025 Mosaic #11 Kaleidoscopic","Raw","-9.09","-$5.00","$55.00","$50.00 (02/06/2026)","$51.75","$40.00","$60.00","300.00","8","$414.00"
"Jaxon Smith-Njigba 2023 Prizm #390 Silver","PSA 10","-9.09","-$25.00","$275.00","$250.00 (02/07/2026)","$253.00","$225.01","$275.00","-16.67","5","$1265.01"
"Tyler Shough 2025 Rookies & Stars #20 Airborne - Silver","Raw","-9.09","-$0.25","$2.75","$2.50 (02/07/2026)","$2.50","$0.99","$5.50","160.00","13","$32.49"
"Caleb Williams 2024 Select #114 Premier Level Silver","PSA 10","-9.12","-$10.79","$118.29","$107.50 (02/07/2026)","$119.64","$107.50","$135.85","66.67","5","$598.22"
"Michael Jordan 1995 Topps #SP2 Spark Plugs","Raw","-9.15","-$4.97","$54.30","$49.33 (02/06/2026)","$53.16","$42.00","$59.99","700.00","8","$425.24"
"Puka Nacua 2023 Optic #238 Pink","Raw","-9.17","-$1.01","$11.01","$10.00 (02/08/2026)","$11.65","$6.35","$15.00","0.00","8","$93.17"
"Michael Jordan 1996 SP #16 Base","Raw","-9.18","-$0.50","$5.50","$5.00 (02/06/2026)","$3.79","$0.99","$7.00","200.00","6","$22.72"
"Justin Herbert 2020 Select #44 Concourse","Raw","-9.23","-$0.30","$3.25","$2.95 (02/07/2026)","$3.79","$0.99","$17.50","54.55","17","$64.49"
"Jaxson Dart 2025 Prizm #332 Base","Raw","-9.26","-$0.79","$8.49","$7.71 (02/07/2026)","$8.21","$1.34","$15.99","64.62","107","$878.48"
"Myles Garrett 2025 Absolute #1 Kaboom! Horizontal","Raw","-9.29","-$55.03","$592.50","$537.47 (02/07/2026)","$583.25","$537.47","$617.00","0.00","6","$3499.47"
"Kon Knueppel 2025 Topps #RTS-4 Rise to Stardom - Rainbow Foilboard","Raw","-9.38","-$0.38","$4.00","$3.63 (02/07/2026)","$4.04","$3.00","$4.99","50.00","6","$24.22"
"Victor Wembanyama 2023 Donruss #220 Base","PSA 10","-9.38","-$6.00","$64.00","$58.00 (02/07/2026)","$60.40","$58.00","$64.00","-28.57","5","$302.00"
"Drake Maye 2024 Mosaic #273 NFL Debut - Silver","Raw","-9.41","-$1.03","$10.97","$9.94 (02/07/2026)","$10.40","$0.99","$22.00","-31.58","39","$405.50"
"Jaxson Dart 2025 Phoenix #200 Silver","Raw","-9.43","-$0.42","$4.42","$4.00 (02/07/2026)","$4.22","$0.99","$8.00","62.50","13","$54.83"
"Dennis Rodman 1988 Fleer #43 Base","PSA 8","-9.46","-$4.44","$46.94","$42.50 (02/06/2026)","$47.59","$36.00","$66.00","100.00","10","$475.87"
"Michael Jordan 1991 Upper Deck #44 Base","PSA 10","-9.48","-$16.50","$174.00","$157.50 (02/06/2026)","$152.16","$80.44","$185.00","-14.29","6","$912.94"
"Magic Johnson 1986 Fleer Sticker #7 Base","Raw","-9.51","-$2.99","$31.49","$28.50 (02/07/2026)","$32.00","$20.50","$43.50","33.33","12","$383.98"
"Jason Kelce 2025 Absolute #22 Kaboom! Horizontal","Raw","-9.52","-$50.00","$525.00","$475.00 (02/04/2026)","$508.00","$450.00","$539.99","-44.44","5","$2539.99"
"James Edwards 1986 Fleer #29 Base","Raw","-9.53","-$0.69","$7.19","$6.50 (02/07/2026)","$6.97","$6.50","$7.47","-37.50","5","$34.84"
"Paolo Banchero 2022 Prizm #249 Base","Raw","-9.57","-$0.32","$3.32","$3.00 (02/07/2026)","$24.30","$1.00","$297.00","7.69","14","$340.23"
"Quinshon Judkins 2025 Absolute #30 Kaboom! Horizontal","Raw","-9.57","-$42.33","$442.33","$400.00 (02/07/2026)","$434.50","$400.00","$477.00","-33.33","6","$2607.00"
"Drake Maye 2024 Optic #229 Holo","Raw","-9.58","-$6.42","$67.04","$60.63 (02/07/2026)","$65.79","$24.99","$108.50","-17.11","63","$4144.84"
"Kon Knueppel 2025 Topps #NL-4 No Limit - Rainbow Foilboard","Raw","-9.58","-$0.58","$6.00","$5.42 (02/05/2026)","$7.19","$1.00","$15.00","400.00","10","$71.89"
"Drake Maye 2024 Prizm #PJ-DME Premier Jerseys - Neon Green Pulsar","Raw","-9.60","-$2.23","$23.23","$21.00 (02/07/2026)","$23.69","$20.00","$35.00","-59.26","11","$260.54"
"Shedeur Sanders 2025 Prizm Draft Picks #19 Base","Raw","-9.64","-$0.13","$1.36","$1.23 (02/04/2026)","$1.30","$0.99","$2.25","-12.50","7","$9.11"
"Anthony Edwards 2025 Topps Chrome Sapphire Edition #151 Base","Raw","-9.64","-$3.25","$33.75","$30.50 (02/07/2026)","$29.44","$17.50","$47.00","200.00","12","$353.28"
"Victor Wembanyama 2023 Select #87 Concourse Blue Retail","PSA 10","-9.65","-$6.41","$66.40","$60.00 (02/07/2026)","$61.17","$28.00","$97.52","6.90","31","$1896.42"
"Keyonte George 2023 Prizm #127 Silver","Raw","-9.67","-$3.16","$32.66","$29.51 (02/07/2026)","$28.83","$12.50","$44.75","44.44","26","$749.63"
"Kobe Bryant 2000 Fleer Ultra #10 Base","Raw","-9.69","-$1.00","$10.38","$9.37 (02/06/2026)","$10.88","$6.00","$19.99","125.00","9","$97.96"
"Haynes King 2025 Bowman Chrome University #BCA-HK Prospect Auto (1st)","Raw","-9.69","-$1.18","$12.18","$11.00 (02/05/2026)","$11.88","$10.50","$14.71","-16.67","5","$59.39"
"De'Von Achane 2025 Donruss #10 Downtown","Raw","-9.71","-$32.00","$329.67","$297.67 (02/06/2026)","$325.24","$280.00","$375.00","-20.59","27","$8781.40"
"Terry Cummings 1986 Fleer #20 Base","Raw","-9.72","-$0.64","$6.63","$5.99 (02/07/2026)","$6.22","$5.50","$7.50","0.00","8","$49.74"
"Jeff Ruland 1986 Fleer #96 Base","Raw","-9.76","-$0.33","$3.33","$3.00 (02/07/2026)","$4.50","$2.51","$7.47","40.00","7","$31.51"
"Tyler Shough 2025 Prizm #327 Base","Raw","-9.80","-$0.31","$3.19","$2.88 (02/07/2026)","$2.89","$1.00","$8.00","23.33","37","$106.81"
"Joe Burrow 2025 Phoenix #17 Color Blast","Raw","-9.81","-$31.00","$316.00","$285.00 (02/06/2026)","$296.64","$275.00","$316.00","0.00","7","$2076.50"
"Cam Ward 2025 Mosaic #6 Introductions - Silver","Raw","-9.82","-$0.25","$2.50","$2.25 (02/07/2026)","$2.91","$2.00","$4.04","66.67","5","$14.53"
"Peyton Manning 1998 Topps Chrome #165 Base","PSA 9","-9.86","-$14.11","$143.11","$129.00 (02/07/2026)","$141.66","$129.00","$149.99","25.00","5","$708.31"
"Justin Herbert 2020 Chronicles #53 Base","Raw","-9.88","-$0.16","$1.66","$1.50 (02/02/2026)","$1.65","$1.00","$3.00","66.67","10","$16.48"
"Luther Burden III 2025 Mosaic #7 Elevate","Raw","-9.95","-$0.11","$1.10","$0.99 (02/05/2026)","$1.04","$0.99","$1.22","-16.67","5","$5.19"
"Michael Jordan 1993 Fleer Ultra #7 Famous Nicknames","Raw","-9.95","-$3.68","$37.00","$33.32 (02/07/2026)","$38.33","$28.00","$59.00","100.00","18","$689.93"
"Kon Knueppel 2025 Topps #CC-4 Clutch City Prospects","Raw","-9.97","-$0.18","$1.78","$1.60 (02/07/2026)","$2.20","$0.99","$9.50","51.67","91","$200.60"
"Drake Maye 2024 Mosaic #273 NFL Debut - Green","Raw","-9.97","-$2.23","$22.35","$20.13 (02/07/2026)","$21.58","$10.00","$43.29","-8.82","31","$668.85"
"Jaxson Dart 2025 Rookies & Stars #10 Stellar Rookies - Red Plaid","Raw","-10.00","-$1.50","$15.00","$13.50 (02/07/2026)","$13.08","$8.99","$15.00","0.00","6","$78.48"
"Riley Leonard 2025 Mosaic #RS-RLD Rookie Scripts","Raw","-10.00","-$2.00","$20.00","$18.00 (02/06/2026)","$17.02","$14.00","$20.00","0.00","8","$136.19"
"Xavier Worthy 2024 Phoenix #CB-XWY Color Blast","Raw","-10.00","-$17.50","$175.00","$157.50 (02/07/2026)","$147.50","$110.00","$177.50","200.00","6","$885.00"
"Bo Nix 2024 Prizm #309 Lazer","PSA 9","-10.00","-$4.00","$40.00","$36.00 (02/07/2026)","$40.40","$31.00","$49.00","25.00","5","$202.00"
"Jeremiah Fears 2025 Topps Chrome #D-7 Destiny","Raw","-10.00","-$0.11","$1.10","$0.99 (02/07/2026)","$8.43","$0.99","$21.50","-40.00","6","$50.58"
"Caleb Williams 2024 Select #114 Premier Level Black & Red Shock","Raw","-10.00","-$1.00","$10.00","$9.00 (02/07/2026)","$9.42","$5.00","$15.00","-33.33","14","$131.91"
"Tetairoa McMillan 2025 Rookies & Stars #6 Crusade - Blue Plaid","Raw","-10.00","-$0.50","$5.00","$4.50 (02/06/2026)","$4.80","$4.00","$5.00","0.00","5","$24.00"
"Bijan Robinson 2023 Prizm #305 Rookie Variation - Silver","Raw","-10.00","-$2.00","$20.00","$18.00 (02/07/2026)","$18.31","$14.50","$25.00","-42.86","8","$146.48"
"Drake Maye 2024 Prizm #2 Prizmatic - No Huddle","Raw","-10.00","-$4.00","$40.00","$36.00 (02/07/2026)","$42.87","$27.00","$60.00","300.00","8","$342.99"
"Kobe Bryant 1996 Topps #138 Base","Raw","-10.01","-$7.87","$78.62","$70.75 (02/07/2026)","$76.55","$45.00","$142.00","-10.26","35","$2679.18"
"Victor Wembanyama 2023 Mosaic #3 Jam Masters","Raw","-10.03","-$0.75","$7.50","$6.75 (02/07/2026)","$5.60","$1.25","$14.00","50.00","21","$117.67"
"Dominique Wilkins 1988 Fleer #5 Base","Raw","-10.05","-$0.20","$1.99","$1.79 (02/07/2026)","$2.39","$1.25","$4.95","150.00","5","$11.97"
"Cam Skattebo 2025 Optic #228 Holo","Raw","-10.06","-$1.11","$11.00","$9.89 (02/07/2026)","$10.59","$4.25","$15.50","63.64","18","$190.66"
"Cam Skattebo 2025 Mosaic #271 Rookie Variation - Green","Raw","-10.06","-$0.46","$4.62","$4.16 (02/06/2026)","$4.54","$2.81","$5.50","-38.46","8","$36.29"
"Abdul Carter 2025 Optic #300 Purple Shock","Raw","-10.07","-$0.14","$1.39","$1.25 (02/04/2026)","$1.68","$0.99","$2.99","-28.57","5","$8.41"
"Justin Jefferson 2020 Donruss #313 Base","Raw","-10.10","-$0.50","$5.00","$4.50 (02/06/2026)","$4.40","$2.99","$5.00","-37.50","5","$21.98"
"Drake Maye 2024 Optic #229 Pink","Raw","-10.13","-$3.72","$36.72","$33.00 (02/07/2026)","$37.67","$25.00","$59.97","2.63","39","$1469.20"
"Michael Jordan 1995 Topps Stadium Club #WS1 Warp Speed","PSA 8","-10.14","-$74.50","$734.50","$659.99 (02/06/2026)","$673.00","$585.00","$769.00","0.00","6","$4037.98"
"Joe Burrow 2020 Prizm #307 Base","PSA 10","-10.16","-$8.77","$86.25","$77.48 (02/05/2026)","$82.17","$74.97","$86.25","-16.67","5","$410.85"
"Anthony Edwards 2020 Select #61 Concourse Blue Retail","Raw","-10.18","-$0.28","$2.75","$2.47 (02/07/2026)","$2.73","$1.05","$5.59","22.22","11","$30.08"
"Tyler Shough 2025 Donruss #17 The Rookies","Raw","-10.19","-$0.20","$1.96","$1.76 (02/07/2026)","$2.67","$0.99","$23.36","-22.86","27","$72.16"
"Victor Wembanyama 2023 Hoops #277 Base","PSA 10","-10.20","-$5.00","$49.00","$44.00 (02/07/2026)","$51.89","$40.00","$75.00","-42.31","15","$778.31"
"Tyler Shough 2025 Donruss #304 Rated Rookie Autographs - Green","Raw","-10.21","-$7.50","$73.50","$66.00 (02/06/2026)","$78.50","$59.99","$113.50","-28.57","5","$392.49"
"Cooper Flagg 2025 Topps Silver Pack #TC-CF 1980-81 Topps Chrome","PSA 9","-10.26","-$18.00","$175.50","$157.50 (02/07/2026)","$164.59","$141.02","$185.00","500.00","6","$987.52"
"Kobe Bryant 1996 Bowman's Best #R23 Base","Raw","-10.27","-$8.01","$78.00","$69.99 (02/06/2026)","$71.00","$55.00","$80.00","-25.00","6","$425.99"
"Michael Jordan 1996 Fleer Ultra #143 Ultra Effort","Raw","-10.28","-$0.94","$9.19","$8.25 (02/07/2026)","$7.80","$4.25","$15.52","43.75","23","$179.38"
"Deni Avdija 2020 Prizm #290 Silver","Raw","-10.28","-$2.90","$28.20","$25.30 (02/07/2026)","$27.47","$16.50","$37.25","-25.93","20","$549.46"
"Sam Darnold 2018 Optic #DT-11 Downtown","PSA 10","-10.29","-$175.00","$1700.00","$1525.00 (02/05/2026)","$1637.50","$1400.00","$2000.00","20.00","6","$9824.99"
"Travis Hunter 2025 Phoenix #7 Color Blast","Raw","-10.32","-$23.01","$223.00","$199.99 (02/07/2026)","$207.00","$125.00","$255.00","0.00","7","$1448.97"
"Will Howard 2025 Prizm #435 Rookie Variation - Silver","Raw","-10.33","-$1.90","$18.40","$16.50 (02/07/2026)","$17.61","$8.00","$25.00","83.33","22","$387.46"
"Caleb Williams 2024 Prizm #301 Lazer","Raw","-10.36","-$2.89","$27.89","$25.00 (02/07/2026)","$26.78","$18.00","$34.95","0.00","17","$455.26"
"Derik Queen 2025 Topps Chrome #263 Skylight Refractor","Raw","-10.37","-$2.38","$23.00","$20.62 (02/05/2026)","$17.70","$4.25","$24.23","0.00","5","$88.48"
"Kon Knueppel 2025 Topps Chrome #254 Refractor","Raw","-10.37","-$4.05","$39.05","$35.00 (02/08/2026)","$41.94","$18.00","$80.00","-6.76","138","$5787.35"
"Ja Morant 2019 Prizm #249 Silver","PSA 10","-10.43","-$23.28","$223.28","$200.00 (02/05/2026)","$227.81","$198.00","$270.00","25.00","5","$1139.06"
"Quinn Ewers 2025 Prizm #307 White Disco","Raw","-10.44","-$0.66","$6.32","$5.66 (02/07/2026)","$6.89","$2.25","$10.50","61.11","29","$199.89"
"Drake Maye 2024 Donruss #379 Press Proof Green","Raw","-10.44","-$1.36","$13.00","$11.64 (02/07/2026)","$11.47","$5.00","$22.50","-18.75","26","$298.24"
"Michael Jordan 1990 Skybox #41 Base","Raw","-10.46","-$0.45","$4.30","$3.85 (02/07/2026)","$3.93","$0.99","$15.00","7.78","97","$381.09"
"Luka Doncic 2018 Optic #177 Base","PSA 10","-10.51","-$16.37","$155.75","$139.38 (02/06/2026)","$148.34","$126.00","$177.99","-40.00","6","$890.05"
"Cooper Flagg 2025 Topps Chrome #D-1 Destiny","Raw","-10.52","-$1.37","$13.05","$11.67 (02/07/2026)","$12.53","$3.50","$22.99","-30.99","98","$1228.13"
"Cooper Flagg 2025 Topps #CM-CF Contemporary Marks","Raw","-10.53","-$100.00","$950.00","$850.00 (02/06/2026)","$998.70","$850.00","$1326.78","-14.29","6","$5992.18"
"Trevor Lawrence 2021 Prizm #331 Silver","Raw","-10.53","-$5.00","$47.50","$42.50 (02/06/2026)","$42.50","$25.00","$54.99","20.00","6","$254.98"
"Tre Johnson III 2025 Topps Chrome #256 Refractor","Raw","-10.60","-$0.70","$6.58","$5.88 (02/07/2026)","$6.32","$0.99","$19.95","9.43","58","$366.66"
"Barry Sanders 1989 Score #257 Base","PSA 9","-10.60","-$15.88","$149.88","$134.00 (02/07/2026)","$150.85","$115.00","$199.95","52.94","26","$3922.06"
"Drake Maye 2024 Donruss #379 Base","PSA 10","-10.60","-$21.17","$199.67","$178.50 (02/07/2026)","$194.95","$175.50","$249.00","0.00","18","$3509.04"
"Kon Knueppel 2025 Topps #L-19 Levitation","Raw","-10.67","-$1.12","$10.50","$9.38 (02/07/2026)","$11.30","$7.00","$17.99","-5.88","16","$180.75"
